"customer_id","customer_name","service_plan","service_address","provisioned_bandwidth_down_mbps","provisioned_bandwidth_up_mbps","router_serial_number","account_status","email","location","created_at","updated_at","contact_phone","multi_site","subscription_tier","industry"
CUST-001354,National Partners,Business Elite,"15876 Nathaniel Stravenue, Dallas, TX 75246",2000,500,RT-CIS001354,Active,support1354@wood-owens.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001355,Local Real Estate Associates,Business Elite,"5769 Griffith Roads Suite 353, Dallas, TX 75248",2000,500,RT-HPE001355,Inactive,support1355@wood-kennedy.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001356,Global Consulting Partners,Business Elite,"9861 Clark Harbors Apt. 125, Dallas, TX 75248",2000,500,RT-CIS001356,Pending,support1356@wood-nichols.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001712,Prime Partners,Business Elite,"14147 Denise Squares, Dallas, TX 75204",2000,500,RT-FTR001712,Suspended,support1712@goodwin.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001713,Elite Technologies,Business Elite,"68715 Fuentes Trail, Dallas, TX 75250",2000,500,RT-CIS001713,Suspended,support1713@guzman.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001714,Metro Company,Standard Internet,"780 Jesse Hollow Suite 568, Dallas, TX 75246",300,50,RT-JNP001714,Active,support1714@baker-cherry.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001715,Prime Services,Business Premium,"36640 Ryan Dale Suite 737, Dallas, TX 75210",1000,250,RT-FTR001715,Cancelled,support1715@stanley.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001716,Smart Financial Company,Enterprise Plus,"2927 Dan Lock Apt. 029, Dallas, TX 75218",5000,1000,RT-JNP001716,Suspended,support1716@rivera.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001717,Prime Retail Systems,Business Standard,"32416 Jones Key, Dallas, TX 75230",500,100,RT-FTR001717,Active,support1717@rodgers.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001718,Prime Technologies,Basic Internet,"3446 Fletcher Loaf, Dallas, TX 75220",100,20,RT-CIS001718,Inactive,support1718@acosta.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001719,Global Manufacturing Inc,Business Standard,"417 Yang Ridge Apt. 617, Dallas, TX 75249",500,100,RT-CIS001719,Pending,support1719@rogers.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001720,Acme Group,Business Elite,"169 Debbie Heights, Dallas, TX 75226",2000,500,RT-FTR001720,Active,support1720@perez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001721,City Corp,Business Premium,"0948 Heather Valleys Suite 402, Dallas, TX 75204",1000,250,RT-JNP001721,Cancelled,support1721@patrick.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001722,Acme Technologies,Basic Internet,"02650 Mann Ferry, Dallas, TX 75230",100,20,RT-CIS001722,Inactive,support1722@grant.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001723,Global Associates,Business Premium,"7196 Gutierrez Club Apt. 256, Dallas, TX 75210",1000,250,RT-CIS001723,Suspended,support1723@ramirez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001724,National Manufacturing Inc,Business Elite,"34998 Charles Fords, Dallas, TX 75209",2000,500,RT-JNP001724,Active,support1724@kim.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001725,United Logistics Services,Basic Internet,"9017 Mendez Islands Apt. 446, Dallas, TX 75209",100,20,RT-FTR001725,Cancelled,support1725@hill.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001726,Advanced  Associates,Business Premium,"35174 Velez Mews, Dallas, TX 75252",1000,250,RT-JNP001726,Pending,support1726@taylor-lamb.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001727,Acme Marketing LLC,Enterprise Plus,"637 Noah Cliff, Dallas, TX 75228",5000,1000,RT-CIS001727,Cancelled,support1727@richards.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001728,Local Tech Inc,Standard Internet,"9227 Bennett Greens Apt. 490, Dallas, TX 75230",300,50,RT-FTR001728,Pending,support1728@robinson.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001729,Smart Associates,Basic Internet,"55134 Schaefer Glens, Dallas, TX 75217",100,20,RT-CIS001729,Pending,support1729@ross.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001730,Digital Technologies,Standard Internet,"047 Sue Circles, Dallas, TX 75235",300,50,RT-HPE001730,Active,support1730@buckley-hill.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001731,Metro Services,Business Premium,"749 Eduardo Course Apt. 497, Dallas, TX 75235",1000,250,RT-FTR001731,Suspended,support1731@holmes.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001732,Prime Corp,Enterprise Plus,"040 Mitchell Mill, Dallas, TX 75233",5000,1000,RT-HPE001732,Cancelled,support1732@curtis-coleman.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001733,Elite Associates,Business Premium,"85800 Jennifer Plain, Dallas, TX 75250",1000,250,RT-HPE001733,Suspended,support1733@hanna-miller.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001734,Global Construction Group,Business Standard,"1143 Olson Loop, Dallas, TX 75209",500,100,RT-HPE001734,Inactive,support1734@welch.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001735,Digital Inc,Business Elite,"710 Mccoy Island, Dallas, TX 75219",2000,500,RT-CIS001735,Inactive,support1735@turner-rivera.info,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001736,Tech Corp,Enterprise Plus,"8026 John Valleys, Dallas, TX 75204",5000,1000,RT-HPE001736,Active,support1736@jones.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001737,Metro Consulting LLC,Business Standard,"0023 Jackson Parkway, Dallas, TX 75236",500,100,RT-CIS001737,Pending,support1737@sawyer-davila.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001738,Digital Associates,Standard Internet,"522 Yang Court, Dallas, TX 75219",300,50,RT-HPE001738,Cancelled,support1738@kramer-johnson.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001739,Global Services,Standard Internet,"15145 Andrew Wall Suite 633, Dallas, TX 75240",300,50,RT-HPE001739,Pending,support1739@stone.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001740,Regional Services,Enterprise Plus,"53922 Brandon Lane, Dallas, TX 75243",5000,1000,RT-JNP001740,Inactive,support1740@pena.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001741,Advanced  Solutions,Basic Internet,"13484 Jeffrey Courts, Dallas, TX 75212",100,20,RT-FTR001741,Active,support1741@perez.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001742,National Industries,Enterprise Plus,"613 John Rapid, Dallas, TX 75207",5000,1000,RT-FTR001742,Inactive,support1742@rogers-heath.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001743,Tech Partners,Business Premium,"34286 Barton Hills Suite 602, Dallas, TX 75210",1000,250,RT-HPE001743,Suspended,support1743@silva-jordan.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001744,Smart Solutions,Standard Internet,"09536 Fields Mountains Apt. 498, Dallas, TX 75223",300,50,RT-CIS001744,Active,support1744@weber.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001745,Digital Real Estate Corp,Business Elite,"1526 Watson Isle Apt. 476, Dallas, TX 75237",2000,500,RT-HPE001745,Cancelled,support1745@wood.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001746,Smart Tech LLC,Basic Internet,"664 Joseph Tunnel, Dallas, TX 75218",100,20,RT-FTR001746,Suspended,support1746@robinson-powell.org,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001747,Tech Media Company,Business Standard,"47466 Estrada Junction Apt. 896, Dallas, TX 75227",500,100,RT-CIS001747,Suspended,support1747@gill.net,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001748,National Solutions,Basic Internet,"324 Natalie Station Suite 792, Dallas, TX 75202",100,20,RT-HPE001748,Active,support1748@garcia-wells.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001749,Prime Associates,Business Premium,"638 Mario Forest Suite 685, Dallas, TX 75217",1000,250,RT-HPE001749,Active,support1749@curry.biz,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-001750,Prime Associates,Standard Internet,"8249 Lawrence Freeway, Dallas, TX 75204",300,50,RT-CIS001750,Active,support1750@franklin.com,"Dallas, TX",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000001,National Industries,Basic Internet,"43321 Brittany Bypass, Los Angeles, CA 90008",100,20,RT-CIS000001,Active,support1@davis.net,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000002,Advanced Inc,Business Elite,"386 Shane Harbors, Los Angeles, CA 90006",2000,500,RT-CIS000002,Suspended,support2@blake.biz,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000003,Tech Real Estate Group,Business Elite,"2351 Noah Knolls Suite 940, Los Angeles, CA 90002",2000,500,RT-CIS000003,Cancelled,support3@stevens.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000004,Regional Manufacturing Services,Basic Internet,"959 Janet Cape Apt. 413, Los Angeles, CA 90019",100,20,RT-JNP000004,Suspended,support4@james.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000005,Global Inc,Business Standard,"5341 Amanda Gardens, Los Angeles, CA 90015",500,100,RT-JNP000005,Pending,support5@ford.net,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000006,National Inc,Basic Internet,"503 Linda Locks, Los Angeles, CA 90018",100,20,RT-HPE000006,Active,support6@jones-gentry.org,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000007,City Legal Industries,Enterprise Plus,"76724 John Points Suite 969, Los Angeles, CA 90020",5000,1000,RT-FTR000007,Active,support7@cox-osborn.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000008,Global Manufacturing Solutions,Business Standard,"01226 Paul Ranch Suite 848, Los Angeles, CA 90016",500,100,RT-HPE000008,Pending,support8@frazier.net,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000009,Smart Solutions,Business Standard,"514 Moore Alley Suite 828, Los Angeles, CA 90012",500,100,RT-FTR000009,Inactive,support9@harrell.net,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000010,National Systems,Business Elite,"52880 Burns Creek, Los Angeles, CA 90012",2000,500,RT-HPE000010,Pending,support10@koch-decker.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000011,Smart Corp,Enterprise Plus,"39117 Tiffany Place, Los Angeles, CA 90016",5000,1000,RT-CIS000011,Active,support11@anderson.net,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000012,Digital Enterprises,Business Premium,"8963 Jennifer Locks, Los Angeles, CA 90024",1000,250,RT-JNP000012,Suspended,support12@santos.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000013,Elite Consulting Solutions,Business Premium,"15098 Brianna Avenue, Los Angeles, CA 90036",1000,250,RT-CIS000013,Suspended,support13@zimmerman.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000014,City Enterprises,Enterprise Plus,"51834 Lewis Curve, Los Angeles, CA 90018",5000,1000,RT-HPE000014,Pending,support14@walls.info,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000015,Metro Company,Standard Internet,"11656 Owens Stream Apt. 106, Los Angeles, CA 90016",300,50,RT-FTR000015,Active,support15@morgan.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000016,Prime Legal Inc,Enterprise Plus,"62473 Scott Wall Apt. 080, Los Angeles, CA 90011",5000,1000,RT-HPE000016,Cancelled,support16@house.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000017,Digital Marketing Associates,Business Elite,"7360 Nicholas Loaf Suite 746, Los Angeles, CA 90034",2000,500,RT-FTR000017,Inactive,support17@bernard.info,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000018,Smart Group,Enterprise Plus,"43098 Julie Centers, Los Angeles, CA 90019",5000,1000,RT-CIS000018,Cancelled,support18@silva.net,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000019,Elite  LLC,Enterprise Plus,"81219 Emma Freeway, Los Angeles, CA 90001",5000,1000,RT-FTR000019,Pending,support19@wilson-zamora.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000020,Smart  Technologies,Standard Internet,"169 Donovan Ford, Los Angeles, CA 90014",300,50,RT-FTR000020,Inactive,support20@moran.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000021,Acme Services,Business Premium,"1079 Charles Forest Suite 251, Los Angeles, CA 90024",1000,250,RT-JNP000021,Suspended,support21@wood.info,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000022,Elite Media Associates,Standard Internet,"808 Huynh Cove Apt. 411, Los Angeles, CA 90004",300,50,RT-HPE000022,Active,support22@tran.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000023,United Technologies,Standard Internet,"487 Whitehead Vista, Los Angeles, CA 90010",300,50,RT-CIS000023,Pending,support23@davis.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000024,Elite Logistics Industries,Standard Internet,"52427 Hoffman Creek, Los Angeles, CA 90032",300,50,RT-JNP000024,Cancelled,support24@landry.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000025,Elite Financial Industries,Business Premium,"9826 Bobby Lakes, Los Angeles, CA 90027",1000,250,RT-FTR000025,Pending,support25@nolan.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000026,Metro Industries,Business Elite,"8692 Michelle Union, Los Angeles, CA 90002",2000,500,RT-FTR000026,Active,support26@keith.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000027,Global Media Technologies,Standard Internet,"3421 Brennan Walks Suite 337, Los Angeles, CA 90004",300,50,RT-CIS000027,Pending,support27@torres-pope.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000028,Metro Enterprises,Standard Internet,"36541 Bell Pass, Los Angeles, CA 90036",300,50,RT-HPE000028,Suspended,support28@frazier-anthony.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000029,Tech Partners,Business Premium,"42940 Candace Key, Los Angeles, CA 90035",1000,250,RT-HPE000029,Pending,support29@hartman.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000030,Innovative Marketing Partners,Business Premium,"340 Smith Valley Apt. 561, Los Angeles, CA 90032",1000,250,RT-FTR000030,Active,support30@mccall.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000031,Smart Financial Industries,Enterprise Plus,"465 Terry Plaza Apt. 366, Los Angeles, CA 90029",5000,1000,RT-CIS000031,Inactive,support31@adkins.biz,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000032,Advanced Systems,Standard Internet,"4369 Marshall Mills, Los Angeles, CA 90033",300,50,RT-CIS000032,Active,support32@lewis.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000033,Global Technologies,Business Elite,"8951 Emily Fork, Los Angeles, CA 90033",2000,500,RT-FTR000033,Active,support33@hernandez.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000034,Advanced Industries,Standard Internet,"176 Jennifer Lights Suite 632, Los Angeles, CA 90017",300,50,RT-HPE000034,Active,support34@watts.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000035,Acme  Company,Business Premium,"28708 Samantha Crossing Suite 278, Los Angeles, CA 90012",1000,250,RT-HPE000035,Pending,support35@larson.org,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000036,National Marketing Associates,Enterprise Plus,"727 Green Gateway Suite 873, Los Angeles, CA 90032",5000,1000,RT-HPE000036,Suspended,support36@gonzales-reeves.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000037,Tech Logistics Technologies,Business Standard,"5812 Jesse Square Apt. 316, Los Angeles, CA 90014",500,100,RT-FTR000037,Pending,support37@rivera-owens.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000038,City Technologies,Basic Internet,"6909 Woods Knoll, Los Angeles, CA 90004",100,20,RT-CIS000038,Active,support38@molina-castaneda.biz,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000039,Global Financial Group,Standard Internet,"3467 Paul Skyway, Los Angeles, CA 90006",300,50,RT-FTR000039,Inactive,support39@yates.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000040,City Inc,Business Elite,"9901 Taylor Mountain, Los Angeles, CA 90017",2000,500,RT-HPE000040,Inactive,support40@williams.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000041,Tech Financial Solutions,Business Standard,"5564 King Common, Los Angeles, CA 90024",500,100,RT-HPE000041,Suspended,support41@smith-ryan.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000042,Smart Tech Systems,Business Premium,"100 James Brooks, Los Angeles, CA 90021",1000,250,RT-FTR000042,Active,support42@hernandez.org,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000043,Digital Services,Business Elite,"4529 Kimberly Estates, Los Angeles, CA 90015",2000,500,RT-FTR000043,Suspended,support43@rodriguez-johnson.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000044,Prime Technologies,Business Standard,"3193 Heidi Hollow Apt. 905, Los Angeles, CA 90027",500,100,RT-JNP000044,Inactive,support44@patterson.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000045,Local Media LLC,Enterprise Plus,"7165 Zimmerman Mews, Los Angeles, CA 90001",5000,1000,RT-JNP000045,Active,support45@gross.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000046,Metro Solutions,Enterprise Plus,"6945 Mariah Corners Suite 737, Los Angeles, CA 90007",5000,1000,RT-CIS000046,Pending,support46@bishop.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000047,United Construction Solutions,Enterprise Plus,"3545 Beard Squares, Los Angeles, CA 90015",5000,1000,RT-FTR000047,Active,support47@peters-black.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000048,Acme Company,Business Standard,"67837 West Brook, Los Angeles, CA 90032",500,100,RT-CIS000048,Pending,support48@phillips.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000049,Innovative Real Estate Corp,Enterprise Plus,"957 Coleman Summit Suite 574, Los Angeles, CA 90012",5000,1000,RT-FTR000049,Active,support49@king-martinez.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
CUST-000050,Acme Real Estate LLC,Business Elite,"82337 Hardy Trace Suite 134, Los Angeles, CA 90011",2000,500,RT-HPE000050,Suspended,support50@ward.com,"Los Angeles, CA",2025-11-02 20:45:19.357,2025-11-02 20:45:19.357,,false,,
