"call_id","customer_id","startdatetime","enddatetime"
1202,CUST-001615,2025-11-22 09:38:27.000,2025-11-22 09:48:27.000
2299,CUST-005251,2025-11-22 09:39:06.000,2025-11-22 09:55:06.000
2414,CUST-005245,2025-11-22 09:39:06.000,2025-11-22 09:53:06.000
2019,CUST-002301,2025-11-22 09:39:07.000,2025-11-22 09:45:07.000
2010,CUST-002373,2025-11-22 09:39:21.000,2025-11-22 09:49:21.000
2280,CUST-002382,2025-11-22 09:39:21.000,2025-11-22 09:54:21.000
2523,CUST-005212,2025-11-22 09:39:23.000,2025-11-22 09:47:23.000
2840,CUST-005485,2025-11-22 09:39:26.000,2025-11-22 09:43:26.000
2909,CUST-001822,2025-11-22 09:39:28.000,2025-11-22 09:46:28.000
2647,CUST-005530,2025-11-22 09:39:29.000,2025-11-22 09:48:29.000
2362,CUST-005337,2025-11-22 09:39:30.000,2025-11-22 09:49:30.000
2342,CUST-003111,2025-11-22 09:39:35.000,2025-11-22 09:49:35.000
2339,CUST-005560,2025-11-22 09:39:36.000,2025-11-22 09:50:36.000
2562,CUST-005457,2025-11-22 09:39:56.000,2025-11-22 09:50:56.000
1675,CUST-005342,2025-11-22 09:40:07.000,2025-11-22 09:49:07.000
2140,CUST-003018,2025-11-22 09:40:32.000,2025-11-22 09:46:32.000
2208,CUST-005517,2025-11-22 09:40:32.000,2025-11-22 09:46:32.000
1819,CUST-005354,2025-11-22 09:40:34.000,2025-11-22 09:52:34.000
2350,CUST-005346,2025-11-22 09:40:36.000,2025-11-22 09:51:36.000
2659,CUST-005263,2025-11-22 09:40:47.000,2025-11-22 09:50:47.000
2199,CUST-001993,2025-11-22 09:40:50.000,2025-11-22 09:56:50.000
2430,CUST-005333,2025-11-22 09:41:00.000,2025-11-22 09:51:00.000
2650,CUST-005253,2025-11-22 09:41:03.000,2025-11-22 09:50:03.000
2975,CUST-005454,2025-11-22 09:41:06.000,2025-11-22 09:49:06.000
2459,CUST-005322,2025-11-22 09:41:12.000,2025-11-22 09:52:12.000
1915,CUST-002297,2025-11-22 09:41:23.000,2025-11-22 09:56:23.000
2779,CUST-002615,2025-11-22 09:41:35.000,2025-11-22 09:45:35.000
2888,CUST-005485,2025-11-22 09:41:36.000,2025-11-22 09:51:36.000
2009,CUST-005590,2025-11-22 09:41:40.000,2025-11-22 09:52:40.000
2634,CUST-005462,2025-11-22 09:41:46.000,2025-11-22 09:48:46.000
1852,CUST-001410,2025-11-22 09:41:47.000,2025-11-22 09:53:47.000
2103,CUST-005454,2025-11-22 09:41:47.000,2025-11-22 09:50:47.000
2649,CUST-002152,2025-11-22 09:41:56.000,2025-11-22 09:46:56.000
2771,CUST-005298,2025-11-22 09:41:59.000,2025-11-22 09:53:59.000
2564,CUST-005280,2025-11-22 09:42:01.000,2025-11-22 09:48:01.000
2290,CUST-002787,2025-11-22 09:42:12.000,2025-11-22 09:58:12.000
1823,CUST-005484,2025-11-22 09:42:34.000,2025-11-22 09:49:34.000
1886,CUST-005252,2025-11-22 09:42:34.000,2025-11-22 09:58:34.000
2315,CUST-003140,2025-11-22 09:42:49.000,2025-11-22 09:53:49.000
2728,CUST-002167,2025-11-22 09:42:50.000,2025-11-22 09:55:50.000
1689,CUST-005424,2025-11-22 09:42:51.000,2025-11-22 09:53:51.000
1839,CUST-005213,2025-11-22 09:43:14.000,2025-11-22 09:59:14.000
1331,CUST-004421,2025-11-22 09:43:15.000,2025-11-22 09:51:15.000
2645,CUST-002152,2025-11-22 09:43:18.000,2025-11-22 09:49:18.000
1872,CUST-005355,2025-11-22 09:43:26.000,2025-11-22 09:53:26.000
2855,CUST-005580,2025-11-22 09:43:27.000,2025-11-22 09:54:27.000
1970,CUST-005393,2025-11-22 09:43:39.000,2025-11-22 09:58:39.000
1773,CUST-005543,2025-11-22 09:43:42.000,2025-11-22 09:52:42.000
2933,CUST-005406,2025-11-22 09:43:46.000,2025-11-22 09:50:46.000
1093,CUST-001226,2025-11-22 09:43:50.000,2025-11-22 09:56:50.000
2966,CUST-001480,2025-11-22 09:43:51.000,2025-11-22 09:56:51.000
2452,CUST-005280,2025-11-22 09:43:54.000,2025-11-22 09:58:54.000
2493,CUST-002152,2025-11-22 09:43:54.000,2025-11-22 09:53:54.000
2083,CUST-005556,2025-11-22 09:44:03.000,2025-11-22 09:55:03.000
2857,CUST-003000,2025-11-22 09:44:06.000,2025-11-22 09:58:06.000
2223,CUST-005252,2025-11-22 09:44:18.000,2025-11-22 09:55:18.000
2376,CUST-005452,2025-11-22 09:44:26.000,2025-11-22 09:49:26.000
2555,CUST-005470,2025-11-22 09:44:29.000,2025-11-22 10:00:29.000
1914,CUST-002577,2025-11-22 09:44:45.000,2025-11-22 09:52:45.000
1767,CUST-005544,2025-11-22 09:45:00.000,2025-11-22 09:58:00.000
2525,CUST-001408,2025-11-22 09:45:10.000,2025-11-22 09:55:10.000
2723,CUST-002949,2025-11-22 09:45:10.000,2025-11-22 09:59:10.000
2008,CUST-002192,2025-11-22 09:45:34.000,2025-11-22 09:54:34.000
2520,CUST-005423,2025-11-22 09:45:58.000,2025-11-22 10:01:58.000
2547,CUST-005551,2025-11-22 09:46:01.000,2025-11-22 09:56:01.000
2852,CUST-005342,2025-11-22 09:46:01.000,2025-11-22 09:50:01.000
1643,CUST-005253,2025-11-22 09:46:04.000,2025-11-22 09:53:04.000
2578,CUST-005432,2025-11-22 09:46:24.000,2025-11-22 10:01:24.000
1049,CUST-001629,2025-11-22 09:46:34.000,2025-11-22 09:50:34.000
1891,CUST-005404,2025-11-22 09:46:39.000,2025-11-22 10:00:39.000
2448,CUST-005529,2025-11-22 09:46:45.000,2025-11-22 09:58:45.000
2538,CUST-001889,2025-11-22 09:46:48.000,2025-11-22 10:01:48.000
1954,CUST-001842,2025-11-22 09:46:49.000,2025-11-22 10:00:49.000
2962,CUST-005528,2025-11-22 09:47:07.000,2025-11-22 09:58:07.000
2270,CUST-005401,2025-11-22 09:47:17.000,2025-11-22 09:51:17.000
1924,CUST-003095,2025-11-22 09:47:29.000,2025-11-22 09:55:29.000
2702,CUST-001984,2025-11-22 09:47:33.000,2025-11-22 10:03:33.000
2904,CUST-005562,2025-11-22 09:47:43.000,2025-11-22 09:52:43.000
2085,CUST-002014,2025-11-22 09:47:47.000,2025-11-22 09:58:47.000
1888,CUST-002299,2025-11-22 09:47:57.000,2025-11-22 09:57:57.000
2358,CUST-005290,2025-11-22 09:48:08.000,2025-11-22 09:57:08.000
2433,CUST-005288,2025-11-22 09:48:13.000,2025-11-22 09:52:13.000
2347,CUST-001224,2025-11-22 09:48:24.000,2025-11-22 10:01:24.000
2910,CUST-005579,2025-11-22 09:48:30.000,2025-11-22 10:04:30.000
2945,CUST-005562,2025-11-22 09:48:43.000,2025-11-22 09:58:43.000
1627,CUST-001813,2025-11-22 09:48:46.000,2025-11-22 10:01:46.000
1642,CUST-002297,2025-11-22 09:48:50.000,2025-11-22 09:56:50.000
2573,CUST-005234,2025-11-22 09:48:52.000,2025-11-22 09:54:52.000
2168,CUST-002280,2025-11-22 09:49:03.000,2025-11-22 09:55:03.000
2387,CUST-002284,2025-11-22 09:49:24.000,2025-11-22 09:57:24.000
2069,CUST-005396,2025-11-22 09:49:27.000,2025-11-22 09:55:27.000
2899,CUST-001804,2025-11-22 09:49:27.000,2025-11-22 10:01:27.000
2408,CUST-005274,2025-11-22 09:49:31.000,2025-11-22 09:59:31.000
2364,CUST-002297,2025-11-22 09:49:41.000,2025-11-22 09:56:41.000
1700,CUST-005571,2025-11-22 09:49:46.000,2025-11-22 09:58:46.000
2096,CUST-002269,2025-11-22 09:49:49.000,2025-11-22 09:53:49.000
1761,CUST-001700,2025-11-22 09:50:03.000,2025-11-22 10:03:03.000
2969,CUST-005329,2025-11-22 09:50:10.000,2025-11-22 10:05:10.000
1601,CUST-005212,2025-11-22 09:50:19.000,2025-11-22 10:03:19.000
1637,CUST-005400,2025-11-22 09:50:22.000,2025-11-22 09:56:22.000
1949,CUST-002085,2025-11-22 09:50:35.000,2025-11-22 10:05:35.000
2908,CUST-005395,2025-11-22 09:50:39.000,2025-11-22 09:56:39.000
1884,CUST-005280,2025-11-22 09:50:48.000,2025-11-22 09:54:48.000
2115,CUST-005225,2025-11-22 09:50:48.000,2025-11-22 10:05:48.000
2025,CUST-001387,2025-11-22 09:51:09.000,2025-11-22 09:55:09.000
1697,CUST-002919,2025-11-22 09:51:14.000,2025-11-22 09:58:14.000
1943,CUST-002935,2025-11-22 09:51:25.000,2025-11-22 10:02:25.000
2981,CUST-005275,2025-11-22 09:51:35.000,2025-11-22 10:03:35.000
2286,CUST-001588,2025-11-22 09:51:36.000,2025-11-22 10:06:36.000
2263,CUST-005475,2025-11-22 09:51:41.000,2025-11-22 10:06:41.000
1810,CUST-001444,2025-11-22 09:51:44.000,2025-11-22 10:05:44.000
2403,CUST-001984,2025-11-22 09:51:44.000,2025-11-22 10:05:44.000
2049,CUST-002724,2025-11-22 09:51:52.000,2025-11-22 09:57:52.000
1695,CUST-001957,2025-11-22 09:51:58.000,2025-11-22 10:05:58.000
2601,CUST-001439,2025-11-22 09:52:01.000,2025-11-22 10:04:01.000
1799,CUST-005212,2025-11-22 09:52:03.000,2025-11-22 10:08:03.000
2298,CUST-002577,2025-11-22 09:52:07.000,2025-11-22 10:07:07.000
2301,CUST-002590,2025-11-22 09:52:20.000,2025-11-22 10:01:20.000
1800,CUST-005296,2025-11-22 09:52:27.000,2025-11-22 10:04:27.000
2894,CUST-005510,2025-11-22 09:52:28.000,2025-11-22 09:58:28.000
1727,CUST-005510,2025-11-22 09:52:42.000,2025-11-22 10:06:42.000
1992,CUST-002192,2025-11-22 09:52:42.000,2025-11-22 09:58:42.000
2283,CUST-002835,2025-11-22 09:52:57.000,2025-11-22 09:57:57.000
2527,CUST-005500,2025-11-22 09:52:58.000,2025-11-22 09:59:58.000
1490,CUST-002432,2025-11-22 09:53:00.000,2025-11-22 10:02:00.000
2865,CUST-005287,2025-11-22 09:53:10.000,2025-11-22 10:08:10.000
1955,CUST-005253,2025-11-22 09:53:16.000,2025-11-22 10:06:16.000
2891,CUST-005466,2025-11-22 09:53:32.000,2025-11-22 10:03:32.000
2989,CUST-005391,2025-11-22 09:53:34.000,2025-11-22 10:05:34.000
1623,CUST-005337,2025-11-22 09:53:36.000,2025-11-22 10:08:36.000
2845,CUST-001435,2025-11-22 09:53:48.000,2025-11-22 10:06:48.000
1250,CUST-000341,2025-11-22 09:54:00.000,2025-11-22 10:04:00.000
1551,CUST-002346,2025-11-22 09:54:00.000,2025-11-22 10:04:00.000
1814,CUST-005232,2025-11-22 09:54:16.000,2025-11-22 09:59:16.000
2853,CUST-005341,2025-11-22 09:54:19.000,2025-11-22 09:58:19.000
2686,CUST-005556,2025-11-22 09:54:29.000,2025-11-22 10:06:29.000
2261,CUST-005546,2025-11-22 09:54:31.000,2025-11-22 10:07:31.000
2402,CUST-005298,2025-11-22 09:54:35.000,2025-11-22 10:07:35.000
2352,CUST-002297,2025-11-22 09:55:15.000,2025-11-22 10:04:15.000
1844,CUST-005439,2025-11-22 09:55:20.000,2025-11-22 10:01:20.000
2005,CUST-002313,2025-11-22 09:55:25.000,2025-11-22 10:06:25.000
1983,CUST-005332,2025-11-22 09:55:27.000,2025-11-22 10:00:27.000
2835,CUST-005515,2025-11-22 09:55:31.000,2025-11-22 10:00:31.000
1946,CUST-005572,2025-11-22 09:55:40.000,2025-11-22 10:09:40.000
2122,CUST-001224,2025-11-22 09:55:57.000,2025-11-22 10:02:57.000
2796,CUST-005316,2025-11-22 09:56:40.000,2025-11-22 10:09:40.000
2807,CUST-002930,2025-11-22 09:56:41.000,2025-11-22 10:01:41.000
2211,CUST-005537,2025-11-22 09:56:44.000,2025-11-22 10:06:44.000
2296,CUST-005513,2025-11-22 09:56:44.000,2025-11-22 10:08:44.000
2176,CUST-005245,2025-11-22 09:56:53.000,2025-11-22 10:04:53.000
2784,CUST-002382,2025-11-22 09:57:12.000,2025-11-22 10:12:12.000
1172,CUST-000308,2025-11-22 09:57:19.000,2025-11-22 10:10:19.000
2689,CUST-005330,2025-11-22 09:57:22.000,2025-11-22 10:12:22.000
2152,CUST-005590,2025-11-22 09:57:25.000,2025-11-22 10:13:25.000
1790,CUST-005542,2025-11-22 09:57:28.000,2025-11-22 10:07:28.000
1802,CUST-005275,2025-11-22 09:57:28.000,2025-11-22 10:07:28.000
2534,CUST-001805,2025-11-22 09:57:40.000,2025-11-22 10:04:40.000
2406,CUST-002949,2025-11-22 09:57:41.000,2025-11-22 10:01:41.000
2923,CUST-005514,2025-11-22 09:57:47.000,2025-11-22 10:05:47.000
1684,CUST-002443,2025-11-22 09:57:49.000,2025-11-22 10:01:49.000
2963,CUST-001979,2025-11-22 09:58:02.000,2025-11-22 10:11:02.000
2613,CUST-005543,2025-11-22 09:58:06.000,2025-11-22 10:09:06.000
1716,CUST-002867,2025-11-22 09:58:21.000,2025-11-22 10:08:21.000
2398,CUST-001800,2025-11-22 09:58:22.000,2025-11-22 10:05:22.000
2418,CUST-002659,2025-11-22 09:58:45.000,2025-11-22 10:03:45.000
2640,CUST-002683,2025-11-22 09:58:58.000,2025-11-22 10:08:58.000
2499,CUST-005401,2025-11-22 09:59:05.000,2025-11-22 10:12:05.000
1613,CUST-005473,2025-11-22 09:59:07.000,2025-11-22 10:03:07.000
2324,CUST-001763,2025-11-22 09:59:07.000,2025-11-22 10:11:07.000
2576,CUST-002017,2025-11-22 09:59:16.000,2025-11-22 10:11:16.000
1960,CUST-002724,2025-11-22 09:59:19.000,2025-11-22 10:13:19.000
2684,CUST-005231,2025-11-22 09:59:25.000,2025-11-22 10:08:25.000
1638,CUST-005333,2025-11-22 09:59:37.000,2025-11-22 10:08:37.000
2320,CUST-002472,2025-11-22 09:59:59.000,2025-11-22 10:08:59.000
1480,CUST-002835,2025-11-22 10:00:00.000,2025-11-22 10:16:00.000
2454,CUST-002886,2025-11-22 10:00:00.000,2025-11-22 10:08:00.000
2117,CUST-001499,2025-11-22 10:00:19.000,2025-11-22 10:09:19.000
2512,CUST-005249,2025-11-22 10:00:51.000,2025-11-22 10:15:51.000
1791,CUST-001800,2025-11-22 10:01:21.000,2025-11-22 10:10:21.000
2761,CUST-005288,2025-11-22 10:01:48.000,2025-11-22 10:15:48.000
2447,CUST-001654,2025-11-22 10:01:55.000,2025-11-22 10:05:55.000
2678,CUST-005352,2025-11-22 10:01:57.000,2025-11-22 10:08:57.000
2139,CUST-005540,2025-11-22 10:01:59.000,2025-11-22 10:11:59.000
2244,CUST-001441,2025-11-22 10:02:15.000,2025-11-22 10:18:15.000
2222,CUST-003052,2025-11-22 10:02:20.000,2025-11-22 10:17:20.000
2055,CUST-005347,2025-11-22 10:02:37.000,2025-11-22 10:16:37.000
2510,CUST-001889,2025-11-22 10:02:54.000,2025-11-22 10:12:54.000
2255,CUST-002835,2025-11-22 10:02:58.000,2025-11-22 10:09:58.000
2714,CUST-005598,2025-11-22 10:03:27.000,2025-11-22 10:19:27.000
2460,CUST-002158,2025-11-22 10:03:28.000,2025-11-22 10:12:28.000
2495,CUST-002930,2025-11-22 10:03:35.000,2025-11-22 10:18:35.000
2090,CUST-005334,2025-11-22 10:03:37.000,2025-11-22 10:16:37.000
2388,CUST-005528,2025-11-22 10:03:41.000,2025-11-22 10:08:41.000
2318,CUST-005327,2025-11-22 10:04:09.000,2025-11-22 10:13:09.000
1885,CUST-005263,2025-11-22 10:04:12.000,2025-11-22 10:09:12.000
2995,CUST-005330,2025-11-22 10:04:12.000,2025-11-22 10:15:12.000
1897,CUST-002299,2025-11-22 10:04:20.000,2025-11-22 10:13:20.000
2927,CUST-005530,2025-11-22 10:04:23.000,2025-11-22 10:15:23.000
1777,CUST-005423,2025-11-22 10:04:30.000,2025-11-22 10:15:30.000
2220,CUST-001775,2025-11-22 10:04:44.000,2025-11-22 10:18:44.000
2466,CUST-005290,2025-11-22 10:05:12.000,2025-11-22 10:21:12.000
2100,CUST-005530,2025-11-22 10:05:13.000,2025-11-22 10:17:13.000
2824,CUST-005225,2025-11-22 10:05:34.000,2025-11-22 10:15:34.000
2476,CUST-002373,2025-11-22 10:05:38.000,2025-11-22 10:20:38.000
2494,CUST-001611,2025-11-22 10:05:38.000,2025-11-22 10:11:38.000
2630,CUST-005514,2025-11-22 10:05:41.000,2025-11-22 10:10:41.000
1019,CUST-001007,2025-11-22 10:06:00.000,2025-11-22 10:18:00.000
2461,CUST-001270,2025-11-22 10:06:02.000,2025-11-22 10:10:02.000
2680,CUST-001650,2025-11-22 10:06:12.000,2025-11-22 10:12:12.000
1646,CUST-001806,2025-11-22 10:06:26.000,2025-11-22 10:17:26.000
1963,CUST-005480,2025-11-22 10:06:26.000,2025-11-22 10:18:26.000
2417,CUST-005280,2025-11-22 10:06:42.000,2025-11-22 10:16:42.000
1116,CUST-003525,2025-11-22 10:06:43.000,2025-11-22 10:14:43.000
2017,CUST-005530,2025-11-22 10:06:43.000,2025-11-22 10:22:43.000
2201,CUST-005341,2025-11-22 10:06:50.000,2025-11-22 10:12:50.000
2275,CUST-003183,2025-11-22 10:06:52.000,2025-11-22 10:19:52.000
1671,CUST-005532,2025-11-22 10:06:57.000,2025-11-22 10:22:57.000
2763,CUST-001202,2025-11-22 10:06:58.000,2025-11-22 10:15:58.000
2104,CUST-003173,2025-11-22 10:07:06.000,2025-11-22 10:18:06.000
2366,CUST-002615,2025-11-22 10:07:14.000,2025-11-22 10:13:14.000
2787,CUST-002867,2025-11-22 10:07:16.000,2025-11-22 10:23:16.000
2862,CUST-001296,2025-11-22 10:07:27.000,2025-11-22 10:21:27.000
2178,CUST-002703,2025-11-22 10:07:33.000,2025-11-22 10:16:33.000
1809,CUST-002040,2025-11-22 10:07:45.000,2025-11-22 10:13:45.000
2896,CUST-001525,2025-11-22 10:08:08.000,2025-11-22 10:14:08.000
1894,CUST-002784,2025-11-22 10:08:27.000,2025-11-22 10:16:27.000
2955,CUST-001202,2025-11-22 10:08:30.000,2025-11-22 10:12:30.000
1602,CUST-002389,2025-11-22 10:08:36.000,2025-11-22 10:24:36.000
2934,CUST-005452,2025-11-22 10:08:39.000,2025-11-22 10:14:39.000
2431,CUST-005234,2025-11-22 10:08:56.000,2025-11-22 10:20:56.000
2441,CUST-002069,2025-11-22 10:08:59.000,2025-11-22 10:17:59.000
1813,CUST-001732,2025-11-22 10:09:24.000,2025-11-22 10:15:24.000
2716,CUST-005290,2025-11-22 10:09:28.000,2025-11-22 10:18:28.000
2453,CUST-005358,2025-11-22 10:09:29.000,2025-11-22 10:23:29.000
2558,CUST-001332,2025-11-22 10:09:32.000,2025-11-22 10:13:32.000
1604,CUST-001824,2025-11-22 10:09:56.000,2025-11-22 10:16:56.000
2679,CUST-005470,2025-11-22 10:09:56.000,2025-11-22 10:24:56.000
1871,CUST-002547,2025-11-22 10:10:01.000,2025-11-22 10:14:01.000
1668,CUST-002624,2025-11-22 10:10:25.000,2025-11-22 10:23:25.000
2990,CUST-002050,2025-11-22 10:10:27.000,2025-11-22 10:24:27.000
1686,CUST-001694,2025-11-22 10:10:33.000,2025-11-22 10:25:33.000
2794,CUST-002774,2025-11-22 10:11:57.000,2025-11-22 10:20:57.000
2034,CUST-005494,2025-11-22 10:12:06.000,2025-11-22 10:28:06.000
2651,CUST-001857,2025-11-22 10:12:09.000,2025-11-22 10:20:09.000
2221,CUST-005502,2025-11-22 10:12:15.000,2025-11-22 10:27:15.000
2931,CUST-001785,2025-11-22 10:12:33.000,2025-11-22 10:28:33.000
2753,CUST-005480,2025-11-22 10:12:43.000,2025-11-22 10:23:43.000
2384,CUST-005374,2025-11-22 10:13:35.000,2025-11-22 10:28:35.000
2792,CUST-005409,2025-11-22 10:13:43.000,2025-11-22 10:18:43.000
2531,CUST-005212,2025-11-22 10:13:44.000,2025-11-22 10:19:44.000
1782,CUST-005571,2025-11-22 10:13:49.000,2025-11-22 10:23:49.000
2757,CUST-002279,2025-11-22 10:13:53.000,2025-11-22 10:28:53.000
1721,CUST-001248,2025-11-22 10:14:12.000,2025-11-22 10:21:12.000
2287,CUST-005354,2025-11-22 10:14:27.000,2025-11-22 10:29:27.000
2107,CUST-001316,2025-11-22 10:14:29.000,2025-11-22 10:30:29.000
2321,CUST-005204,2025-11-22 10:14:33.000,2025-11-22 10:21:33.000
1964,CUST-005406,2025-11-22 10:14:35.000,2025-11-22 10:24:35.000
1542,CUST-001694,2025-11-22 10:15:22.000,2025-11-22 10:19:22.000
2946,CUST-001676,2025-11-22 10:15:22.000,2025-11-22 10:21:22.000
2042,CUST-001856,2025-11-22 10:15:32.000,2025-11-22 10:30:32.000
2349,CUST-003018,2025-11-22 10:15:49.000,2025-11-22 10:24:49.000
2488,CUST-001439,2025-11-22 10:15:50.000,2025-11-22 10:26:50.000
2602,CUST-005599,2025-11-22 10:16:14.000,2025-11-22 10:27:14.000
2232,CUST-002944,2025-11-22 10:16:16.000,2025-11-22 10:20:16.000
2233,CUST-005456,2025-11-22 10:17:14.000,2025-11-22 10:32:14.000
2226,CUST-001874,2025-11-22 10:17:34.000,2025-11-22 10:27:34.000
1925,CUST-002735,2025-11-22 10:17:36.000,2025-11-22 10:30:36.000
2163,CUST-005444,2025-11-22 10:17:37.000,2025-11-22 10:22:37.000
2187,CUST-005530,2025-11-22 10:18:04.000,2025-11-22 10:31:04.000
2623,CUST-005296,2025-11-22 10:18:04.000,2025-11-22 10:29:04.000
1904,CUST-001487,2025-11-22 10:18:17.000,2025-11-22 10:30:17.000
1742,CUST-002652,2025-11-22 10:18:25.000,2025-11-22 10:28:25.000
2437,CUST-005579,2025-11-22 10:18:28.000,2025-11-22 10:24:28.000
2795,CUST-002297,2025-11-22 10:18:33.000,2025-11-22 10:24:33.000
2884,CUST-003166,2025-11-22 10:18:41.000,2025-11-22 10:26:41.000
1395,CUST-000592,2025-11-22 10:19:00.000,2025-11-22 10:27:00.000
2331,CUST-005560,2025-11-22 10:19:07.000,2025-11-22 10:34:07.000
2145,CUST-005306,2025-11-22 10:19:33.000,2025-11-22 10:28:33.000
2250,CUST-005393,2025-11-22 10:19:46.000,2025-11-22 10:32:46.000
2644,CUST-002039,2025-11-22 10:19:54.000,2025-11-22 10:34:54.000
2658,CUST-005377,2025-11-22 10:19:56.000,2025-11-22 10:27:56.000
1902,CUST-001984,2025-11-22 10:20:02.000,2025-11-22 10:24:02.000
2563,CUST-005565,2025-11-22 10:20:07.000,2025-11-22 10:27:07.000
1711,CUST-001444,2025-11-22 10:20:09.000,2025-11-22 10:32:09.000
2467,CUST-001311,2025-11-22 10:20:09.000,2025-11-22 10:30:09.000
2146,CUST-001303,2025-11-22 10:20:34.000,2025-11-22 10:36:34.000
2006,CUST-005502,2025-11-22 10:20:53.000,2025-11-22 10:34:53.000
2134,CUST-005316,2025-11-22 10:20:54.000,2025-11-22 10:28:54.000
2750,CUST-001889,2025-11-22 10:21:00.000,2025-11-22 10:36:00.000
2994,CUST-002944,2025-11-22 10:21:07.000,2025-11-22 10:26:07.000
2440,CUST-001280,2025-11-22 10:21:15.000,2025-11-22 10:26:15.000
2279,CUST-002886,2025-11-22 10:21:58.000,2025-11-22 10:36:58.000
2797,CUST-005562,2025-11-22 10:22:10.000,2025-11-22 10:34:10.000
2088,CUST-002774,2025-11-22 10:22:22.000,2025-11-22 10:30:22.000
2694,CUST-001824,2025-11-22 10:22:26.000,2025-11-22 10:32:26.000
1628,CUST-002192,2025-11-22 10:22:48.000,2025-11-22 10:27:48.000
2778,CUST-001866,2025-11-22 10:22:56.000,2025-11-22 10:35:56.000
2705,CUST-005396,2025-11-22 10:22:59.000,2025-11-22 10:30:59.000
2111,CUST-001514,2025-11-22 10:23:26.000,2025-11-22 10:29:26.000
2370,CUST-005454,2025-11-22 10:23:26.000,2025-11-22 10:38:26.000
2295,CUST-001435,2025-11-22 10:23:31.000,2025-11-22 10:35:31.000
2031,CUST-005280,2025-11-22 10:23:48.000,2025-11-22 10:27:48.000
2383,CUST-001744,2025-11-22 10:23:55.000,2025-11-22 10:32:55.000
2259,CUST-002276,2025-11-22 10:23:57.000,2025-11-22 10:35:57.000
1890,CUST-003063,2025-11-22 10:25:41.000,2025-11-22 10:41:41.000
2710,CUST-002671,2025-11-22 10:25:56.000,2025-11-22 10:35:56.000
2760,CUST-002248,2025-11-22 10:26:35.000,2025-11-22 10:32:35.000
1069,CUST-004683,2025-11-22 10:27:31.000,2025-11-22 10:33:31.000
1598,CUST-000823,2025-11-22 10:28:00.000,2025-11-22 10:34:00.000
1865,CUST-002703,2025-11-22 10:29:36.000,2025-11-22 10:36:36.000
2637,CUST-005556,2025-11-22 10:29:45.000,2025-11-22 10:35:45.000
2759,CUST-005418,2025-11-22 10:29:51.000,2025-11-22 10:38:51.000
1624,CUST-002709,2025-11-22 10:30:29.000,2025-11-22 10:37:29.000
1183,CUST-003995,2025-11-22 10:32:15.000,2025-11-22 10:41:15.000
2608,CUST-001202,2025-11-22 10:33:03.000,2025-11-22 10:48:03.000
2624,CUST-002158,2025-11-22 10:33:16.000,2025-11-22 10:40:16.000
1654,CUST-005579,2025-11-22 10:35:35.000,2025-11-22 10:43:35.000
2309,CUST-001514,2025-11-22 10:35:51.000,2025-11-22 10:40:51.000
2132,CUST-005512,2025-11-22 10:36:18.000,2025-11-22 10:41:18.000
1481,CUST-000298,2025-11-22 10:37:00.000,2025-11-22 10:52:00.000
1919,CUST-003139,2025-11-22 10:37:05.000,2025-11-22 10:44:05.000
1851,CUST-001473,2025-11-22 10:37:38.000,2025-11-22 10:50:38.000
1816,CUST-005347,2025-11-22 10:38:26.000,2025-11-22 10:49:26.000
2838,CUST-001921,2025-11-22 10:38:45.000,2025-11-22 10:52:45.000
1877,CUST-003071,2025-11-22 10:40:50.000,2025-11-22 10:55:50.000
1329,CUST-005493,2025-11-22 10:41:00.000,2025-11-22 10:48:00.000
1006,CUST-000638,2025-11-22 10:54:00.000,2025-11-22 10:58:00.000
1106,CUST-005155,2025-11-22 10:54:00.000,2025-11-22 10:59:00.000
1127,CUST-005115,2025-11-22 10:55:34.000,2025-11-22 10:59:34.000
1500,CUST-000466,2025-11-22 11:00:00.000,2025-11-22 11:09:00.000
1867,CUST-002615,2025-11-22 11:06:03.000,2025-11-22 11:21:03.000
2984,CUST-005422,2025-11-22 11:06:11.000,2025-11-22 11:18:11.000
1457,CUST-005538,2025-11-22 11:06:48.000,2025-11-22 11:10:48.000
1512,CUST-002494,2025-11-22 11:07:00.000,2025-11-22 11:21:00.000
2478,CUST-005236,2025-11-22 11:08:04.000,2025-11-22 11:14:04.000
1608,CUST-005391,2025-11-22 11:08:20.000,2025-11-22 11:23:20.000
1144,CUST-004553,2025-11-22 11:11:00.000,2025-11-22 11:25:00.000
1310,CUST-003517,2025-11-22 11:11:00.000,2025-11-22 11:25:00.000
2954,CUST-003078,2025-11-22 11:13:49.000,2025-11-22 11:24:49.000
1600,CUST-005598,2025-11-22 11:14:50.000,2025-11-22 11:24:50.000
2890,CUST-001842,2025-11-22 11:15:53.000,2025-11-22 11:27:53.000
1138,CUST-001182,2025-11-22 11:31:00.000,2025-11-22 11:36:00.000
1572,CUST-000229,2025-11-22 11:32:00.000,2025-11-22 11:48:00.000
1322,CUST-000604,2025-11-22 11:44:00.000,2025-11-22 11:56:00.000
1443,CUST-002159,2025-11-22 11:44:00.000,2025-11-22 11:51:00.000
1488,CUST-002238,2025-11-22 11:45:05.000,2025-11-22 11:58:05.000
1098,CUST-000741,2025-11-22 11:46:00.000,2025-11-22 11:59:00.000
1014,CUST-001796,2025-11-22 11:56:00.000,2025-11-22 12:08:00.000
1078,CUST-003533,2025-11-22 12:02:00.000,2025-11-22 12:16:00.000
